x,y
632.205,279.959
587.057,349.677
408.708,59.865
672.714,56.672
63.633,245.716
481.55,242.375
326.526,118.398
119.24,126.302
217.647,378.666
445.018,250.112
71.699,245.539
29.883,338.076
153.284,80.759
75.26,130.297
135.301,251.354
235.741,197.355
357.049,371.335
290.279,211.297
587.655,289.317
80.149,240.802
275.47,47.531
586.499,239.506
598.125,333.123
579.021,388.248
24.718,247.023
455.019,166.799
13.846,361.456
26.242,45.076
183.827,271.881
585.641,152.345
408.667,387.459
570.596,166.2
300.574,78.438
591.959,252.513
299.359,199.48
643.271,102.195
132.893,156.826
180.268,332.775
128.232,228.989
115.464,265.309
488.232,259.16
225.062,371.972
161.422,367.208
578.74,134.773
401.934,71.253
351.879,147.35
202.92,48.01
54.515,382.78
374.558,247.63
297.879,380.192
332.092,368.119
530.293,293.21
95.061,90.625
625.656,326.049
171.582,52.175
626.568,247.184
572.771,289.315
570.193,142.847
398.202,161.957
574.115,139.24
420.216,377.143
570.229,116.244
107.755,274.922
275.846,331.274
327.953,318.866
112.049,366.27
66.893,61.276
589.549,190.577
411.419,224.418
184.717,265.385
112.659,78.079
36.705,130.743
291.243,63.537
635.964,153.119
272.331,62.838
224.27,374.024
318.808,245.758
247.03,299.737
345.172,268.0
107.675,239.935
333.323,105.166
513.195,309.732
253.722,247.124
193.063,74.575
391.206,289.508
415.476,156.959
65.963,136.323
93.389,269.356
34.662,336.478
306.506,325.796
349.969,273.535
136.285,272.304
380.857,380.72
570.119,223.229
415.916,115.094
392.801,61.929
577.256,228.667
225.674,129.269
353.689,117.633
267.769,66.854
301.362,211.699
414.688,380.346
50.113,128.44
95.146,255.042
578.633,227.712
526.566,65.473
601.008,130.805
504.794,274.254
662.878,94.11
262.722,360.804
127.37,398.734
384.005,278.563
593.854,212.986
207.285,186.723
199.347,248.345
310.062,391.331
566.885,286.298
146.665,53.903
241.463,234.186
120.6,262.4
431.445,268.717
305.415,71.191
604.786,77.498
617.602,154.467
26.449,389.769
504.839,204.924
539.151,116.833
507.556,295.419
435.927,101.07
305.725,277.888
434.474,97.662
599.466,340.996
304.696,369.118
460.005,342.645
235.576,390.524
248.391,44.809
237.927,237.155
139.035,259.103
595.581,145.724
41.419,290.351
409.951,452.966
64.729,134.236
87.182,60.507
405.443,238.7
279.696,146.434
419.753,262.838
371.905,274.961
199.461,62.563
105.708,225.41
357.705,74.549
591.27,64.759
204.088,346.026
133.955,72.488
583.264,166.825
78.121,75.176
454.419,48.867
595.211,323.937
50.907,81.395
72.805,69.971
52.518,262.889
228.777,55.231
446.715,151.929
320.988,351.368
281.92,146.638
276.615,353.602
561.979,109.298
86.327,48.142
383.922,265.806
203.357,56.526
430.004,156.675
502.084,348.731
165.491,44.312
94.393,125.052
63.05,273.849
141.929,77.958
411.152,155.557
408.722,292.033
581.772,303.212
583.064,371.864
533.01,178.5
283.058,157.375
60.213,373.289
37.242,132.026
601.321,342.621
250.674,132.558
236.287,348.014
587.401,136.774
10.69,39.686
583.018,318.119
210.743,57.276
631.777,128.002
631.521,138.887
400.876,396.9
56.838,375.285
268.21,238.475
307.39,314.58
71.131,231.716
609.119,259.427
74.715,69.514
321.084,148.18
83.802,147.674
629.998,155.486
55.129,239.821
152.124,232.388
621.996,171.867
625.685,313.818
207.952,112.364
76.462,64.488
131.486,118.228
277.427,244.166
56.14,366.99
369.24,159.256
613.248,205.124
309.344,110.039
134.578,233.206
601.031,304.03
47.982,372.065
78.354,281.286
132.51,82.17
137.269,260.7
506.868,185.694
391.895,261.443
331.215,118.153
540.752,157.007
360.635,391.049
100.511,222.772
77.654,261.806
360.781,240.326
494.56,340.522
337.831,77.688
240.311,322.6
355.389,361.351
54.783,233.278
152.23,368.139
521.53,168.599
100.299,48.058
70.674,35.842
146.937,42.687
280.347,62.739
246.726,296.389
587.401,217.664
356.854,271.668
173.281,342.657
100.577,368.735
83.444,74.457
537.391,65.192
571.308,173.71
598.346,296.573
607.048,85.76
264.683,254.835
597.994,299.882
572.374,64.967
357.514,52.454
300.349,47.946
421.619,114.452
601.105,311.879
147.877,241.359
53.427,357.763
198.67,147.32
180.602,75.311
542.204,190.967
196.311,42.5
522.569,297.834
40.309,80.196
194.087,380.147
581.034,139.934
88.753,79.567
618.067,226.433
254.252,363.774
582.938,106.463
170.515,131.689
70.591,347.02
610.31,178.729
323.837,246.737
550.497,337.549
220.137,80.467
212.786,66.812
405.218,47.948
107.515,385.653
280.588,122.419
544.091,115.127
296.869,131.921
406.335,138.472
178.15,88.514
594.587,185.925
93.241,288.624
420.101,289.965
235.123,287.494
418.589,264.43
238.034,156.259
178.282,86.059
555.717,174.598
350.664,277.202
605.62,288.255
351.317,132.044
345.231,272.883
34.194,98.795
258.618,347.681
613.733,344.49
258.194,287.79
262.425,359.65
604.594,304.128
145.03,237.474
284.824,307.158
108.242,352.961
286.983,209.238
642.617,383.412
54.246,101.61
104.97,49.418
276.578,277.596
193.623,54.131
130.011,362.396
512.91,319.799
296.536,121.745
30.503,329.393
617.857,176.852
156.688,123.04
382.163,262.531
308.867,376.297
245.787,392.577
652.236,73.318
122.634,47.457
593.218,92.203
574.784,71.659
368.378,77.236
512.538,273.772
68.392,379.277
269.747,48.793
568.955,61.42
305.894,160.976
628.164,128.173
128.479,39.055
249.851,286.079
117.247,266.196
407.516,235.911
453.411,104.646
46.576,353.688
260.386,366.319
150.107,148.916
605.588,211.007
431.111,149.054
148.235,327.082
503.59,326.434
458.619,264.168
390.362,101.489
125.302,352.764
377.987,250.784
100.631,129.603
603.622,335.999
406.286,148.111
167.405,338.26
200.33,72.264
380.427,47.235
114.078,48.08
280.779,393.33
280.272,296.267
549.056,118.826
273.851,147.92
375.105,350.926
251.43,329.192
492.518,257.489
379.709,272.584
247.3,142.147
595.663,200.053
83.017,247.105
600.588,198.803
67.724,138.1
106.451,53.901
542.394,168.072
531.288,158.688
113.469,71.353
519.397,267.648
275.368,339.01
39.974,42.477
210.348,316.553
184.945,338.579
201.112,306.311
256.165,385.935
604.81,236.093
70.773,34.497
243.872,345.023
583.622,226.863
299.028,83.691
618.46,334.052
70.205,373.71
46.807,40.891
135.392,249.481
53.715,64.609
124.218,263.975
170.831,267.502
535.775,237.179
285.941,208.833
91.494,126.775
42.867,74.109
123.707,53.171
683.384,199.375
198.208,309.976
455.036,105.534
30.515,239.766
135.018,360.051
88.566,264.079
97.794,272.128
138.636,89.027
580.229,44.236
141.573,144.743
322.522,123.258
330.854,66.675
246.954,207.674
101.736,78.839
92.397,224.097
93.247,381.251
412.246,147.826
131.852,217.899
531.143,187.543
206.11,124.616
90.844,31.827
89.481,59.998
401.726,129.756
615.72,306.108
286.473,145.951
520.503,70.129
631.153,415.63
194.768,158.176
614.563,300.144
341.828,246.343
529.338,252.745
501.471,266.666
28.13,88.513
410.48,249.548
54.034,128.268
300.39,271.645
337.024,124.531
366.786,320.303
646.238,86.942
359.463,78.783
163.869,337.749
250.418,342.194
199.098,338.327
56.373,134.69
255.929,150.649
580.115,346.163
602.278,138.805
7.717,33.532
511.211,262.941
410.128,104.259
583.8,247.82
428.37,246.289
348.656,272.613
291.127,209.791
615.801,280.749
569.753,137.571
225.798,317.093
285.26,197.931
288.919,159.868
210.235,76.785
218.884,50.468
215.26,270.947
77.71,370.411
235.968,199.159
631.109,111.234
386.528,286.762
77.277,339.817
415.658,144.952
246.457,298.71
236.972,50.105
493.85,278.14
389.692,388.023
623.718,201.998
149.55,269.858
612.663,135.327
364.389,155.159
648.279,60.793
246.016,337.129
210.235,199.753
72.526,293.253
331.866,342.207
496.115,177.333
459.291,266.213
405.965,261.423
117.302,114.648
287.414,256.056
305.381,294.56
595.365,142.097
320.664,45.671
527.406,361.964
298.202,67.177
463.351,371.529
100.057,237.92
116.717,144.698
353.993,117.318
145.27,376.255
561.204,178.686
636.738,139.451
338.893,70.044
341.97,160.495
453.304,53.397
77.665,365.159
288.672,161.689
420.519,347.551
525.538,87.091
97.344,352.993
616.027,256.73
147.19,123.579
538.286,170.339
551.126,362.134
591.201,199.681
369.706,379.846
28.768,234.437
332.012,120.29
620.216,68.158
192.846,356.928
205.827,31.862
417.125,54.052
226.177,151.207
351.833,109.324
348.865,224.719
6.532,45.115
254.873,73.198
350.638,112.573
144.004,375.805
249.124,78.769
303.87,269.787
227.664,345.815
602.216,69.29
256.493,109.765
608.07,312.857
329.944,324.659
387.233,333.836
625.835,121.947
456.41,239.806
76.84,132.86
170.763,40.726
33.347,257.576
347.661,251.012
383.172,122.672
442.467,52.225
231.862,396.21
161.607,241.099
552.703,159.525
573.357,122.774
271.717,162.59
576.685,256.162
601.653,227.841
116.871,342.422
442.04,63.51
624.278,167.206
121.375,43.431
221.235,44.007
331.387,125.479
80.699,349.926
163.433,373.394
378.811,161.192
670.23,79.463
10.265,282.811
401.787,300.454
261.545,256.353
464.05,275.381
113.065,85.387
132.896,82.722
416.634,344.953
599.185,121.807
184.751,383.108
381.192,165.405
289.204,77.733
88.974,279.326
612.204,224.919
82.477,94.06
365.747,69.968
414.784,370.122
262.241,129.075
575.319,313.624
392.466,396.223
388.597,364.759
386.314,240.42
129.696,235.006
208.238,342.492
605.364,141.983
54.182,88.484
176.465,84.775
210.592,348.195
388.317,274.84
384.671,274.211
338.385,47.635
97.981,390.285
627.164,254.592
81.906,71.504
427.762,443.086
494.25,260.841
434.965,274.96
630.197,162.191
237.742,191.211
529.656,74.657
93.068,229.54
170.821,150.774
371.436,312.657
595.769,166.352
28.892,255.678
80.448,64.751
401.344,285.767
369.675,321.289
598.379,81.149
584.021,305.201
103.257,33.13
299.63,45.06
142.393,386.135
221.208,65.814
509.459,215.884
71.642,55.54
194.286,117.651
581.644,362.72
333.543,155.537
309.992,249.793
354.843,273.34
205.636,239.354
418.12,60.125
361.471,358.828
617.773,220.54
274.747,198.936
582.0,232.746
93.382,378.8
590.57,234.658
359.343,386.212
400.691,270.362
257.489,72.78
413.526,160.467
552.369,284.309
184.314,186.327
449.969,247.582
590.392,205.909
83.402,63.419
149.329,76.953
262.333,302.797
520.626,312.795
549.317,364.834
372.475,145.761
147.773,143.208
284.217,74.215
98.114,260.836
404.349,230.243
587.128,139.731
431.926,136.712
594.896,234.804
109.736,37.842
174.833,328.053
351.118,329.024
330.262,332.88
337.56,69.587
443.297,53.284
8.504,34.922
451.911,129.588
499.427,322.03
88.831,276.756
167.254,58.892
84.066,269.226
410.431,47.56
94.249,84.685
551.082,215.475
565.207,293.218
402.792,234.716
603.907,235.339
168.893,59.605
588.774,197.136
345.979,389.816
375.689,287.674
202.303,68.972
79.886,295.544
90.596,350.523
354.773,366.216
103.957,73.743
259.392,331.5
24.389,39.452
596.136,336.804
287.196,81.815
451.224,257.523
268.913,202.295
596.472,252.749
655.983,123.649
544.422,232.348
367.774,395.608
624.113,271.472
513.543,164.742
215.601,189.934
576.351,181.978
51.404,133.307
197.593,50.667
305.207,238.647
122.021,227.025
348.37,67.584
394.548,248.442
599.624,230.401
164.397,90.549
379.695,290.52
241.733,210.186
216.316,369.283
570.552,280.824
320.861,271.756
444.419,362.337
459.111,392.668
544.67,165.499
137.022,240.704
138.305,327.76
99.405,68.854
605.205,291.414
42.498,328.311
180.203,89.78
641.136,86.371
362.791,159.97
420.343,371.893
272.907,248.062
568.144,293.978
405.997,108.416
195.428,53.278
96.757,294.238
281.765,268.804
380.899,135.825
62.757,336.601
263.104,349.82
620.317,282.043
250.449,328.476
295.292,119.75
285.409,54.887
71.141,293.312
610.971,333.019
212.582,57.293
328.693,251.049
355.79,77.749
261.518,119.732
161.393,329.938
531.153,295.087
180.974,313.399
345.921,296.871
290.928,64.08
54.249,36.969
260.326,375.558
409.857,61.049
304.439,71.026
172.302,133.146
512.063,359.217
155.312,334.91
439.086,369.234
615.232,183.254
432.036,344.159
118.285,88.801
506.807,349.64
312.028,248.462
536.269,87.377
406.838,54.038
26.845,261.78
370.486,169.879
611.71,228.137
5.235,82.132
94.5,397.182
634.118,157.101
16.798,358.709
581.802,237.972
57.408,338.089
276.765,377.131
454.949,333.333
526.16,344.19
347.707,228.2
252.663,249.572
109.861,388.491
353.916,249.07
379.369,103.647
396.711,78.155
160.351,88.13
572.554,374.371
144.708,126.602
519.857,178.987
332.542,111.152
105.72,402.948
98.75,146.654
221.511,50.557
111.069,64.777
590.448,52.307
60.362,395.462
370.933,387.667
610.569,258.697
278.033,43.939
381.734,53.52
416.394,343.142
379.181,267.137
114.167,79.182
409.681,407.334
297.097,144.403
301.808,210.447
447.566,286.038
193.487,200.086
580.452,349.857
158.484,384.634
340.644,66.399
184.912,254.323
635.247,140.586
602.426,357.022
192.311,248.368
202.417,255.905
141.949,52.041
573.601,204.969
601.702,188.335
535.271,313.221
391.579,260.781
542.225,277.115
582.785,267.932
304.545,150.877
258.552,129.88
312.416,88.183
230.735,289.757
539.953,123.554
334.565,248.143
432.666,113.948
588.936,68.114
616.702,264.173
527.309,75.372
618.206,341.21
317.656,355.946
542.132,179.04
292.248,337.615
603.035,258.213
305.606,159.229
423.176,282.375
225.497,62.61
641.985,102.221
42.086,97.261
605.656,125.612
249.447,159.743
49.409,65.389
564.16,360.677
564.568,59.467
150.549,257.874
383.383,243.723
329.945,262.22
604.332,80.202
197.219,120.702
279.411,254.787
571.314,223.621
160.023,266.432
368.192,109.281
314.84,340.141
416.721,245.234
22.516,396.026
263.881,191.736
380.565,294.371
44.356,340.718
507.011,275.54
577.004,235.738
308.437,112.556
418.093,164.397
504.561,293.842
382.649,106.824
620.12,187.904
605.168,164.089
216.595,57.93
438.66,352.958
380.412,359.722
375.673,134.68
175.639,66.197
451.343,346.504
674.08,42.154
538.346,285.569
193.347,209.538
-72.216,176.857
261.152,55.277
91.296,45.201
440.331,249.156
365.207,148.898
293.67,273.156
224.327,261.046
189.89,82.248
251.184,90.75
432.714,50.742
92.117,149.24
151.012,128.164
67.106,369.403
245.029,47.036
358.041,49.345
543.652,42.446
126.853,347.115
296.068,352.251
45.221,96.31
366.206,151.723
588.852,132.328
450.256,247.091
640.933,51.17
167.376,118.543
164.137,257.275
361.552,159.258
203.041,110.104
252.816,251.6
595.729,65.985
55.119,359.517
317.697,151.989
46.588,133.788
517.276,168.394
419.365,272.333
203.919,41.39
588.609,348.677
111.948,290.377
583.65,339.067
608.862,364.732
416.754,131.555
369.671,342.953
578.769,211.851
103.897,244.431
263.178,322.047
141.938,330.951
608.344,384.531
407.201,252.615
326.045,270.786
139.384,391.124
582.523,359.518
402.534,290.26
505.598,187.786
394.75,103.125
223.765,157.814
338.168,324.191
75.276,83.103
178.139,109.954
207.187,320.029
623.63,190.767
270.95,345.166
598.454,276.723
380.462,265.247
225.679,257.377
571.596,186.158
37.553,99.174
445.038,61.15
448.732,234.43
87.604,286.592
137.956,284.987
135.554,63.71
65.191,35.436
298.387,273.842
303.637,385.816
105.286,141.477
642.785,102.257
623.233,263.068
60.623,352.534
265.977,154.948
49.088,263.262
437.166,59.399
253.634,254.418
552.704,136.019
578.112,174.105
145.77,370.354
369.557,405.197
136.094,126.323
540.452,312.437
218.586,239.909
426.164,277.36
304.301,357.818
408.752,65.763
413.065,117.977
78.388,37.579
48.011,59.017
397.929,49.352
571.99,70.775
30.053,66.801
362.058,281.956
299.246,239.754
354.79,115.853
349.146,370.785
191.841,90.649
419.663,344.586
154.039,280.452
419.968,244.046
97.567,57.207
321.995,364.251
284.579,341.481
174.381,261.683
441.83,258.501
63.446,44.014
38.42,83.572
203.039,338.055
204.871,198.133
384.44,385.108
376.581,148.327
176.355,59.993
451.301,262.938
223.824,113.934
156.971,327.456
271.254,150.337
619.325,145.028
615.462,170.287
422.131,264.163
372.353,296.392
492.506,173.858
62.96,222.907
53.191,380.205
340.42,44.345
341.161,402.717
117.12,264.643
323.538,110.806
231.31,251.326
628.929,202.499
326.523,70.115
342.304,281.468
48.753,266.072
593.94,288.044
147.297,150.715
515.932,182.612
42.804,38.336
400.107,54.195
331.221,130.962
395.926,286.037
86.633,52.166
380.699,249.528
109.39,371.3
467.945,268.934
169.64,242.239
269.015,80.862
202.276,200.228
266.75,75.602
615.426,152.202
589.791,370.221
17.061,272.044
286.01,130.747
299.148,120.811
133.741,227.217
65.101,379.338
252.223,192.213
598.182,146.923
605.412,144.323
250.112,207.172
339.505,391.463
583.108,301.691
138.652,144.754
529.356,259.823
126.955,377.401
378.889,233.006
470.439,261.329
577.492,231.573
527.806,65.501
444.215,155.559
157.51,387.506
620.953,317.512
204.1,261.768
634.408,137.932
347.423,374.928
49.455,93.395
292.37,209.574
332.737,272.186
595.29,169.206
23.028,131.866
36.015,360.735
68.538,342.476
241.421,142.688
223.007,209.368
305.797,330.475
379.734,379.017
99.364,132.332
619.11,276.378
406.599,65.19
59.889,66.009
206.01,50.422
582.728,126.104
97.178,73.795
309.205,303.171
315.599,65.56
530.908,86.771
126.56,229.881
115.587,68.44
215.831,149.374
399.218,254.057
131.495,375.126
603.079,173.438
495.836,271.657
55.251,376.548
336.055,368.81
130.027,128.267
244.501,382.755
142.913,259.833
242.245,323.996
423.342,103.016
156.965,80.36
248.336,215.586
274.95,262.508
411.522,335.154
231.494,278.732
517.087,336.328
608.519,189.16
208.571,55.491
126.509,148.595
570.934,302.343
344.038,68.465
95.432,379.123
397.737,269.638
422.849,236.005
377.967,232.697
88.551,146.188
259.183,146.497
147.951,50.165
250.9,121.965
416.018,265.945
197.377,72.899
157.812,50.467
149.606,274.015
358.506,67.905
45.729,48.858
372.226,110.051
166.392,79.686
324.324,130.286
272.663,316.174
74.166,47.12
398.907,370.313
625.507,367.224
150.608,255.869
55.204,58.799
296.272,272.504
487.443,259.188
605.747,86.653
109.337,139.668
496.905,340.952
78.641,304.748
271.925,354.465
345.024,234.972
133.567,293.044
85.667,298.099
262.131,301.403
272.315,66.67
234.993,327.845
590.732,156.909
401.946,323.793
626.973,281.415
311.052,314.745
136.188,384.435
520.547,71.876
480.402,54.286
306.115,269.394
372.449,118.943
117.57,374.081
600.87,336.252
341.91,382.248
514.352,314.36
245.173,245.937
599.101,365.623
128.323,358.93
280.794,380.975
265.496,67.564
514.228,51.32
526.428,255.654
67.334,265.032
177.592,278.113
369.172,137.845
342.019,358.366
228.861,343.923
374.067,226.153
137.333,263.601
576.834,173.541
604.389,320.708
151.67,284.547
121.728,389.631
100.295,124.877
257.031,252.543
394.153,270.476
582.22,308.61
57.649,85.245
10.033,381.212
633.567,142.828
44.968,248.956
583.906,146.341
138.956,237.085
603.793,228.987
95.955,386.236
336.33,272.984
493.188,280.614
166.249,135.505
391.817,256.08
491.661,259.598
176.213,290.903
147.263,286.898
420.434,240.007
175.3,364.058
533.957,263.154
517.395,336.25
399.355,45.188
331.606,383.191
399.02,265.368
284.956,163.548
10.961,106.63
172.445,151.956
107.597,261.704
198.959,200.273
422.117,240.715
354.033,383.974
98.509,329.565
269.557,194.642
559.139,121.985
535.846,204.266
164.649,252.328
601.606,346.728
597.767,319.92
280.936,260.5
-1.808,63.808
181.75,44.302
582.065,275.479
601.166,241.646
352.724,123.73
242.993,337.482
147.431,387.784
581.586,198.672
228.944,148.823
587.608,251.189
229.627,183.374
165.569,340.699
246.43,155.456
98.543,225.036
236.631,204.606
240.675,153.374
452.353,333.827
-61.534,188.725
211.233,326.863
357.361,276.277
397.206,231.763
402.544,265.599
596.896,59.314
239.234,153.316
318.503,158.321
8.659,63.034
266.929,60.113
80.644,288.219
515.601,59.95
679.438,59.811
352.374,334.685
263.244,207.438
239.08,120.674
56.897,361.923
212.492,373.591
333.185,255.874
426.329,158.05
127.597,60.614
21.537,47.08
250.735,241.996
522.014,265.051
133.181,140.473
548.848,356.052
107.287,77.61
197.439,191.79
287.687,45.745
74.525,243.706
583.801,138.261
429.126,105.618
77.641,70.547
614.513,84.249
645.061,118.399
668.138,63.032
425.867,250.787
42.815,260.441
368.099,141.091
536.377,273.66
515.082,62.525
60.091,345.457
677.228,36.257
113.188,298.127
63.667,52.045
98.189,259.899
650.932,51.81
389.828,237.499
218.737,58.904
87.966,43.517
605.847,351.868
140.983,90.192
411.35,250.243
78.91,130.245
403.942,163.026
158.42,74.875
552.091,335.559
252.723,61.033
609.426,131.892
229.114,153.202
16.201,42.083
36.187,57.011
408.219,134.169
67.274,88.568
648.736,115.513
624.892,304.447
597.446,170.137
229.872,234.874
83.873,43.535
462.837,53.441
-26.486,134.049
285.038,291.349
183.926,117.366
133.763,144.196
63.629,48.17
582.719,318.813
601.256,300.366
369.139,75.411
314.239,114.099
80.604,100.868
570.157,45.788
212.693,94.017
517.723,88.37
188.773,124.538
88.505,341.452
426.295,98.552
141.985,271.472
170.985,358.411
541.098,324.806
623.188,275.894
402.51,62.478
339.816,129.534
161.545,352.782
150.791,282.299
301.46,66.076
604.721,238.398
405.004,379.278
244.264,152.582
199.904,364.232
88.952,90.802
212.453,139.557
653.086,71.432
36.369,136.225
185.61,239.489
248.815,251.843
422.319,55.255
78.241,126.907
596.4,161.923
205.474,248.565
291.812,242.993
578.586,79.092
54.169,47.669
249.439,132.709
266.291,259.869
256.645,201.386
550.36,286.279
97.339,147.197
387.249,389.55
438.216,371.234
408.106,157.117
388.336,354.273
515.114,328.609
429.941,349.885
220.673,81.88
116.943,240.315
282.466,312.199
555.625,141.244
621.729,297.132
194.032,352.983
194.612,316.264
300.96,157.62
630.902,148.805
578.363,148.032
373.374,65.921
63.862,75.213
73.467,78.073
283.815,376.349
600.403,79.758
473.961,361.091
108.561,388.855
86.596,226.732
146.188,379.936
578.144,200.005
414.128,344.467
512.186,300.362
86.01,75.442
168.822,278.228
427.984,239.559
531.489,152.136
615.268,209.667
576.988,256.104
617.354,360.259
196.402,87.126
616.094,291.119
216.182,63.736
126.179,48.198
86.706,71.324
98.001,347.552
246.973,144.183
128.661,398.615
255.545,352.845
465.064,221.144
386.193,352.411
433.167,236.175
569.766,108.756
272.761,386.297
262.594,208.679
155.44,323.323
246.68,130.708
252.407,209.521
339.72,336.204
304.675,335.405
608.027,158.117
301.779,47.566
637.52,75.596
353.16,121.352
379.024,262.145
587.573,73.033
306.965,141.629
366.226,56.057
144.506,63.156
629.693,182.138
232.256,155.234
94.479,242.388
272.534,342.346
10.228,320.703
584.134,213.992
320.161,147.453
339.64,390.534
220.703,113.144
419.451,66.34
560.728,329.308
527.622,296.783
150.93,240.384
69.965,128.257
249.513,388.5
183.554,85.59
536.821,243.521
578.057,371.656
350.97,350.631
623.447,287.715
453.003,232.836
583.659,54.485
540.864,379.0
301.984,267.849
190.116,132.36
86.066,238.707
299.721,387.038
130.51,124.254
207.256,378.484
267.511,59.225
557.425,150.745
85.286,269.297
314.089,255.174
403.502,300.641
371.937,272.168
76.288,269.593
290.723,83.54
445.049,114.366
614.737,135.615
12.634,34.643
293.722,373.448
164.209,54.542
572.948,320.825
603.29,325.546
73.618,79.573
331.975,130.852
128.861,70.327
45.147,270.409
570.218,250.171
453.911,126.34
333.821,344.066
403.924,373.426
331.01,379.757
9.788,244.878
599.347,202.733
88.278,49.662
579.212,356.056
576.883,220.593
157.578,76.003
212.15,152.179
101.164,351.071
554.815,127.338
226.504,118.0
76.925,88.748
73.667,395.605
539.064,61.362
175.24,65.956
348.811,105.911
75.216,101.495
590.419,357.244
79.168,63.063
101.772,74.086
134.627,250.2
600.382,361.831
618.739,70.107
266.253,381.234
97.917,72.627
563.167,170.809
618.468,298.339
254.6,145.027
269.138,371.703
281.489,208.301
641.845,60.893
73.98,132.783
139.241,72.188
328.554,378.996
225.086,40.115
652.305,57.683
292.503,125.375
570.753,341.307
209.89,125.157
624.748,323.859
462.949,236.721
359.945,359.922
245.524,148.497
405.909,63.367
543.239,188.708
111.624,153.472
614.236,347.417
322.038,261.536
260.212,44.099
582.351,198.093
453.953,72.965
218.644,396.608
278.343,394.122
709.349,197.385
192.002,70.996
186.632,391.378
424.504,151.48
411.287,48.132
338.114,334.583
53.96,136.208
449.334,66.043
264.683,238.324
390.45,63.98
383.172,297.978
395.678,59.095
289.065,150.486
387.517,266.128
451.674,362.004
204.959,78.902
38.6,270.341
587.833,225.752
351.384,161.166
534.144,101.274
433.1,240.137
616.279,165.126
156.256,71.957
101.074,397.418
629.028,355.397
236.018,140.49
54.091,281.039
375.996,79.928
154.081,145.688
394.079,381.44
196.523,331.847
582.75,162.917
316.302,327.503
116.834,221.812
206.799,328.96
625.267,288.504
170.57,133.997
59.255,236.388
302.756,213.867
425.071,392.783
109.879,66.972
618.397,289.296
242.593,147.134
465.677,270.622
95.284,152.379
421.503,127.19
466.302,279.311
251.905,376.95
207.014,306.933
625.996,262.176
197.107,142.139
89.981,250.126
254.18,145.14
609.645,367.558
613.369,139.775
86.029,131.071
135.563,371.008
510.032,56.946
54.745,60.608
570.024,327.66
654.968,44.792
121.413,231.921
42.706,369.966
303.839,140.346
415.149,161.768
610.546,66.601
61.289,380.417
240.408,86.553
311.674,65.712
614.37,157.978
626.592,329.723
433.848,136.61
210.359,247.267
272.988,157.033
342.208,373.426
480.68,56.261
112.787,263.477
244.368,317.171
463.893,241.883
57.73,390.564
353.545,348.563
618.443,362.6
630.892,254.549
617.191,266.675
588.247,131.562
404.773,140.627
194.295,208.753
372.974,125.483
355.352,240.562
260.459,389.094
572.472,241.721
639.076,144.261
657.721,43.63
19.515,240.673
273.465,305.457
65.293,45.089
292.512,211.037
211.429,65.186
678.672,249.272
349.721,286.252
429.057,236.189
194.557,249.793
248.517,150.996
75.272,70.325
307.468,372.595
264.763,118.346
601.954,85.403
376.533,246.55
95.967,155.441
623.56,270.691
587.036,175.041
107.751,260.842
108.04,268.542
172.12,331.621
541.575,225.785
409.669,368.198
376.372,162.012
116.128,56.588
69.653,83.342
108.508,333.336
458.1,351.595
75.603,258.489
236.56,297.356
585.671,248.163
129.132,220.796
134.848,138.664
545.656,162.328
567.55,282.276
170.618,87.939
27.911,348.212
569.563,296.869
114.433,227.705
189.017,123.503
581.118,261.493
594.317,218.941
99.162,149.277
453.205,369.82
211.181,365.219
463.647,54.249
267.407,354.286
643.976,84.029
398.944,73.053
195.185,136.371
471.632,372.389
566.183,68.172
350.128,134.936
570.271,287.479
322.208,81.742
173.328,277.349
345.794,357.683
458.741,53.763
592.867,328.268
192.295,265.218
633.568,157.286
320.408,385.477
42.886,70.177
141.939,274.073
603.452,87.737
337.285,246.098
40.669,41.711
424.418,147.293
275.666,252.443
597.3,372.244
626.048,181.1
597.737,149.056
48.271,80.613
528.495,291.24
245.191,306.807
593.709,314.071
396.8,255.365
57.504,51.108
218.181,194.012
384.353,74.22
395.432,132.314
589.796,239.987
24.137,42.657
39.049,351.518
374.208,240.962
292.139,251.313
100.16,374.143
105.663,243.81
75.003,63.764
645.545,70.237
233.058,72.399
59.018,60.228
198.449,357.564
229.699,369.498
376.281,294.071
576.252,69.922
284.969,335.732
371.485,259.612
204.499,64.968
249.143,57.99
363.245,149.61
589.277,306.916
60.4,63.036
650.127,79.134
229.66,55.329
486.845,336.137
614.337,162.487
148.033,390.698
410.148,144.262
146.286,398.18
360.142,123.634
608.722,189.681
172.052,138.459
238.838,349.465
188.642,92.804
90.787,129.62
548.739,50.078
308.604,142.519
669.805,57.671
266.651,44.862
590.093,109.906
375.133,132.687
505.313,173.555
52.239,384.148
602.344,154.084
598.34,347.816
651.299,96.377
522.334,92.461
234.82,50.188
334.459,243.928
632.883,127.742
409.222,52.33
46.301,245.735
114.667,67.22
216.325,138.858
173.135,260.183
619.602,201.75
361.789,222.805
366.033,246.666
367.685,153.493
627.62,148.424
175.471,157.379
216.992,36.066
220.04,391.977
91.435,73.14
645.331,85.035
223.338,434.106
488.708,265.268
313.254,369.064
439.495,387.826
537.124,187.82
443.373,343.318
108.204,249.316
319.322,47.329
373.58,320.174
325.661,250.776
262.857,332.551
239.206,72.948
600.53,81.6
605.838,372.627
251.929,253.935
